"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PA19.PsA","PA20.PsA","PA21.PsA","PA22.PsA","PA23.PsA","HC10.PsA","HC11.PsA","HC12.PsA","HC13.PsA","HC14.PsA","HC1.PsA","HC2.PsA","HC3.PsA","HC4.PsA","HC5.PsA","HC6.PsA","HC7.PsA","HC8.PsA","HC9.PsA","PA1.PsA","PA2.PsA","PA3.PsA","PA4.PsA","PA5.PsA","PA6.PsA","PA7.PsA","PA8.PsA","PA9.PsA","PA10.PsA","PA11.PsA","PA12.PsA","PA13.PsA","PA14.PsA","PA15.PsA","PA16.PsA","PA17.PsA","PA18.PsA","C1.C19","C2.C19","C3.C19","C4.C19","C5.C19","C6.C19","C7.C19","C8.C19","C9.C19","C10.C19","C11.C19","C12.C19","C13.C19","C14.C19","C15.C19","C16.C19","C17.C19","C18.C19","C19.C19","C20.C19","C21.C19","C22.C19","C23.C19","C24.C19","C25.C19","HC1.C19","HC2.C19","HC3.C19","HC4.C19","HC5.C19","HC6.C19","HC7.C19","HC8.C19","HC9.C19","HC10.C19","C26.C19","C27.C19","C28.C19","C29.C19","C30.C19","C31.C19","C32.C19","C33.C19","C34.C19","C35.C19","C36.C19","C37.C19","C38.C19","C39.C19","C40.C19","C41.C19","C42.C19","C43.C19","C44.C19","C45.C19","C46.C19","C47.C19","C48.C19","C49.C19","C50.C19","C51.C19","C52.C19","C53.C19","C54.C19","C55.C19","C56.C19","C57.C19","C58.C19","C59.C19","C60.C19","C61.C19","C62.C19","C63.C19","C64.C19","C65.C19","C66.C19","C67.C19","C68.C19","C69.C19","C70.C19","HC11.C19","HC12.C19","HC13.C19","HC14.C19","C71.C19","C72.C19","C73.C19","C74.C19","C75.C19","C76.C19","C77.C19","C78.C19","C79.C19","C80.C19","C81.C19","C82.C19","HC1.1.C19","HC2.1.C19","HC3.1.C19","HC4.1.C19","HC5.1.C19","HC6.1.C19","HC7.1.C19","HC8.1.C19","HC9.1.C19","HC10.1.C19","HC11.1.C19","HC12.1.C19","HC13.1.C19","HC14.1.C19","HC15.C19","HC16.C19","HC17.C19","HC18.C19","HC19.C19","HC20.C19"
"CIC",530.555158966815,-2.5995720397428,0.275612129181608,-9.43199433008215,4.0236460613933e-21,1.45887231448954e-19,917.603049316731,1339.34327708812,304.10446653312,9979.53802330385,8899.24609194832,9630.11207986624,12400.0229880366,12054.5727811447,7580.86044839198,9140.26031134681,2716.92574079363,2887.10523501354,4034.31108487693,1470.33913179105,2963.32152821581,2061.36430739618,2739.65070854687,3047.80757518236,3066.92761790723,3349.01470123694,2124.20113889038,3065.51958185059,2304.44661907852,2992.92407436284,3017.68347497848,3281.15567990332,3191.94033122288,2901.83463559853,2519.74046414045,2690.95230189851,2557.41969701671,2815.54928199625,3042.5105641993,3069.50393655284,3694.68869381269,2898.83502573355,3333.57660643254,113.182666189574,136.154498835337,204.008398430293,147.297180624712,121.733654435344,74.6078262900213,107.049852672781,230.938434127612,174.47387912642,72.0240296816062,135.980471586854,88.5769323182982,175.231052018473,196.284726429,175.180718368824,188.365484513113,150.979982602363,191.023660031774,262.489901142832,158.522361740419,167.522568165806,68.3911944484687,175.210133221153,93.9871263574444,95.3487055527218,97.5600214560988,114.167414904974,149.123068633397,203.226258778234,108.269021441885,161.882068275349,165.881921595325,180.966414025027,137.648492965868,201.930592897594,249.273497341285,60.2004491816387,75.3899816800127,211.899110851966,176.497555254531,138.725371809706,156.068541420316,141.614315047957,127.412271263949,143.604267982415,77.1434055026688,75.6209281273324,88.8226741638392,129.63295396467,149.375919909981,126.06225788532,169.835553137919,417.536664570434,260.134503828548,86.6918793168439,152.538004528789,128.074996087387,134.634630596684,81.5580205912057,96.9105721897981,246.818182830954,97.4826656855113,187.438361951619,128.923536717109,224.102717582335,295.14557757829,246.879125387706,305.054505438168,189.434981712311,90.0188640446109,44.5468103334541,83.2981421525773,122.529524595145,139.160453048996,231.781276067426,237.693643355428,176.708892420252,58.8941436057947,94.7919468299108,74.6377887710222,236.177929666382,274.909559644881,289.442873671751,552.728621515132,1208.21435698492,321.199539454289,375.357451390896,373.742337170677,854.098778269213,728.472279301008,657.754021788311,1036.73398888688,590.55862547379,259.882249845085,185.537853679772,482.07152462306,2003.46706715834,2705.23162831171,2886.78436036365,2521.5526088611,3565.56488511873,2778.45313746144,2745.56479913501,3308.55384389613,3195.51853564485,3084.28261952807,6284.83183752319,2488.07784776703,2903.39351286901,57.3874675318607,105.689554219405,74.2864458018906,56.570324923448,44.8254905500193,77.8568616725896,73.8034402181872
"MPO",2493.57083290317,4.05860103647377,0.432670346223217,9.38035405453906,6.57515618514908e-21,2.30451918560381e-19,183.520609863346,461.116756826052,219.192180423223,47.242110854831,325.275859132743,89.3267620679708,6.3466183785631,45.2234910505637,56.3173180619806,98.3723917181819,3.91864289537543,2.63341918669523,5.56237494467963,3.11953139701071,0,1.63470603282806,1.51613210212887,5.7044526808226,0.846048998043373,0,4.17656535369716,0,0.849096027663418,2.38670181368648,3.01065860490037,6.96800403943603,4.23446581483534,0,1.6848816209565,3.03462340219737,5.02934060376933,5.18135679425147,3.05472948212781,0.778666650571496,4.01509312520397,9.43407848611512,3.04505741624347,949.402835213722,2312.08943984976,5948.64922065514,356.275055636022,389.354466170187,33384.5955607106,5027.60877843443,347.690642492126,436.911672312409,8138.1049808886,1045.75457910842,669.565413115738,1678.45280404471,84.9175057600638,1036.81877940115,2096.24740160735,1269.2383870772,3214.85744883104,31850.2137613673,1651.87506495414,789.33376736458,853.403165509152,245.452033476479,16737.3290694379,1965.68884026322,168.02003695217,267.702903915111,258.642961662516,176.034012885372,204.132217510221,355.43671512631,128.880690963787,210.520213183476,220.559573524256,144.424271876758,8542.38570836044,1136.72612866506,220.240395919138,910.381365141781,178.136851433366,10201.9540707699,1296.39953509989,1011.71307957685,2039.6761052339,3165.27740677907,740.842704568733,887.206164643506,215.100692854599,11309.6442529433,62.8442381498302,4741.63039066586,221.668481692998,171.329634398203,128.726352410003,139.670250010471,74.8162593641203,183.218397180568,209.601640815292,84.3703661288335,107.986066154346,43.8787880588362,106.732845641071,68.9289460080146,99.7333019887071,22.9568637523367,124.821983850819,117.56148827986,135.13379407568,133.306098241997,247.380084397404,32.0180199271701,94.3657274735491,77.1700371248272,196.724817161633,110.693748435789,166.211202933136,166.560070896116,166.439971059855,142.964903415603,170.267455633894,489.225711451792,1080.00184146203,32.1603192968612,188.430211880159,519.990989082117,475.85116956191,1741.01966815352,381.86717058743,527.988335657332,4566.96082792555,346.9471763279,318.995073503656,11626.6229390152,26448.9253365066,61441.5738531861,920.318365189478,0,105.067842762989,30.8941354272472,134.697484011736,139.113022067932,49.4899787458068,74.1233942338259,169.611697566185,61.9855560768271,94.6790454759386,85.7544926487198,173.806800390505,104.307809130759,177.025747301672,512.872468369955,209.80901584588,350.533977650651,344.065927465013,166.997326486134,142.920947724109
"RHOB",772.558912118981,-2.55249989564521,0.2755161607321,-9.26442894987622,1.96123964116439e-20,6.6379123649023e-19,5585.14389350784,11013.2284327417,2969.95530951826,12733.8962440522,10130.0196129911,15227.9225027924,12202.0084946254,20133.246974094,14998.2633150919,10328.0546156036,7190.70971301391,6018.24064799417,8628.83278918231,3827.66502413214,5750.15237854544,7328.38714516818,5809.81821535783,3923.03360078286,5842.81438048753,5474.31259532149,7393.35598911472,5066.11456751336,5412.98717635429,3887.93725449527,6988.74217484207,4481.97504269947,5800.37127316145,4376.64716614153,2499.52188468897,2162.16917406562,1512.99329830061,2581.35195489608,2339.15910093937,3523.46659383602,2348.02645961928,2728.16396948474,2119.35996170546,145.140124878395,265.543556734757,487.557977476006,165.709328202801,247.331869328953,375.445835523978,260.156037309432,219.391512421231,267.52661466051,158.697014552692,59.8961601037332,100.958654040211,249.08876815849,121.111852477468,68.4745478966086,61.7790335059085,93.6075892134653,670.705295222672,160.602373725549,147.714018894481,186.136186850896,362.770683596225,481.433248941005,174.003193391485,90.3303526288944,158.535034866161,122.041029726006,116.853814437318,84.4390793515198,134.20847449567,109.974231165319,137.195574251773,191.087578120386,219.754611577087,243.194670576668,127.596460380499,148.730521507578,145.697492684968,406.139962466269,182.508307910258,269.555803760323,391.64369828117,196.47391457104,155.486161542446,291.696169339281,94.4341688049911,133.378644886004,348.869780450742,108.58144861998,241.708608268578,236.529184898228,56.2442416235964,659.936369533817,268.179900854173,178.19997415129,241.881692895651,576.337482393243,234.080664560144,246.361469096194,251.967487693475,133.203463750038,244.062440365915,282.971462559218,235.14355753435,307.184700686029,557.087277679023,269.322682241134,115.064418717906,157.472700847271,299.604768881301,268.672949823645,260.962011778704,325.174507579425,164.309932515682,216.190607273653,126.6924553826,449.533094569088,263.743338756385,156.950600488869,331.205187671411,877.23231018942,1512.00257804684,257.282554374889,427.108480261693,374.699389191525,202.236747063812,902.455149088749,723.110174091091,745.395297398586,679.440491271132,433.683970409875,595.048502497204,1587.12630596081,1547.48066953209,956.233553580364,613.545576792985,1808.34201672179,5022.73815336337,1088.56394828947,8096.7717940349,6196.59042281845,4755.71417806163,3037.34532788203,8346.99690411993,4737.40924305593,4025.66284311741,3182.64096428238,2492.80728451235,4576.14626847053,106.02091459276,295.930751814334,241.932884300752,259.617384023681,184.147961178458,146.686840832415,85.5182719988519
"CD38",1305.1421116768,1.74070011378548,0.188376491680769,9.24053791560861,2.45261104389616e-20,8.19546215769709e-19,146.816487890677,0,112.558146703817,105.936854644167,87.9123943602008,77.8746130848976,58.3888890827805,36.4300344573985,38.4606074569624,31.3954441653772,2.61242859691695,7.02245116452061,8.740874913068,6.23906279402142,0,8.99088318055432,8.33872656170878,5.7044526808226,4.23024499021686,16.9545115905384,5.84719149517603,3.25167815629869,6.79276822130735,4.77340362737295,6.02131720980075,8.51644938153293,33.0288333557156,7.6464680779935,47.176685386782,85.7281111120756,83.8223433961556,27.9793266889579,46.5846246024491,25.6959994688594,52.9992292526924,29.1598789570831,65.4687344492346,1890.15052536589,1496.00812695473,1151.13764168429,2402.78525894062,1555.48558445162,1057.74644046659,1488.7398115889,3761.0889980283,1377.61667060236,4138.94021416078,1389.7527959204,1414.37359669541,2600.22606528238,1398.35466452433,1321.55877440455,516.642309613137,682.932787971357,1651.29341671911,2456.52555510315,1028.5939608384,1737.46496913633,1277.87460061867,1210.68623586148,3624.85484627225,3647.3389050378,498.640109664505,396.305279325311,911.850895086184,1113.45091077089,412.775644247188,843.722301500326,708.843800300826,914.143541092864,651.214215259573,929.758686428488,1961.3022930652,10803.3247259344,5478.05630926564,918.229480358521,1964.42325430353,1033.10927298935,1420.07649245184,3308.79933402592,1744.36037480432,2306.64355446755,1250.92022198724,3857.85821525186,906.419337551467,4688.94582203832,1340.032524241,1336.00001140318,1846.68593330808,341.390160393456,1767.305546629,1112.54578456616,905.058826870815,1345.67686861262,1702.82208925124,775.082430170217,1060.4785471055,790.601734845816,1082.98260710473,1011.56251466148,1294.10040629249,741.725335998117,621.035486154319,745.446709774566,1184.09314610868,992.3898424682,1517.26451763741,774.000829543764,1212.77434938228,881.859126533331,740.512450963532,814.352599994746,586.969632735898,416.698671991001,879.571231677847,912.955225615945,706.726562425616,539.835267808874,1610.1845636343,578.885747343501,502.480565013756,1437.62214628585,1772.54560661812,2771.25607729023,1511.21901551621,1335.49990783913,889.576725684884,1864.84107276246,392.609321235269,73.8198281842238,850.523726765731,799.239985082096,1519.25571396358,162.146168672623,406.120819838086,193.996997462273,402.12893186011,258.022908150894,389.295187142213,582.27568071543,335.470923947276,274.857005235404,521.636455312671,119.349036160589,379.53729881192,495.70133146544,260.675276246418,169.103286751048,272.049010977194,187.894293495738,359.81542414475,174.895848684803,260.069265530755
"MLLT6",2604.72273919927,-1.7789435927132,0.198475416786613,-8.96304248412688,3.15840823097967e-19,9.47042103023028e-18,1982.02258652414,1762.19308314022,878.743426021028,6154.35862317935,4604.09768177851,5531.38795882435,5340.04470372299,6616.44798231441,3663.37286027567,4002.91913108559,3953.91068143381,4884.11478492409,5408.2176962128,2079.68759800714,4241.8027802206,3748.38093327474,4296.71837743321,4972.65289405421,4384.22590786076,4431.11147039777,2702.23778384206,4494.63213154386,3178.16643154417,4784.54156917016,4019.229237542,4471.91014797583,3899.09612230038,4171.14833654546,3075.75139905609,3344.91364507205,3000.83989358237,3466.32769535423,3359.43874797006,4063.86124933264,3911.50372257371,2995.74874109092,4243.28750953528,1531.96067589535,1302.34738016409,443.368432689661,878.259439474846,1527.4675211292,391.691088022612,1185.63935663748,2274.74357615697,1161.70524518341,1137.73551971622,2420.93803878738,1223.88557020444,1080.35012236182,1268.19422536751,2916.44511916306,1957.54741461859,2269.7324051222,444.306883333163,655.361299234901,1017.78561799246,952.784606443023,1132.91500368985,790.024069163846,734.115662629769,655.89872714425,2226.26548961625,1661.33272723789,952.920854972104,1829.75191442234,1574.41202013408,1650.93315825377,1235.17591243036,1121.42498176583,953.879907395049,1030.28500332751,862.920391851624,640.072422916541,905.526858605995,821.10905455137,1247.50439209317,1281.23595427501,569.797410657191,897.528564290432,1356.18485345356,548.987149474442,845.252313740449,1145.03184873118,900.533497697237,933.468065942175,569.948898297307,695.941640181326,1412.72301019269,819.844028305473,2723.81385967555,2960.36713815296,2387.58295660062,2324.9169428641,1934.60784533531,1731.84238207119,1453.65858284697,2910.88745783172,1430.22013159035,2738.41400412542,1724.65636853642,1671.47831796775,1480.03209423114,1205.53962526984,1654.38550865919,1990.23665971824,1373.6466353067,1688.60252920249,1516.84169346372,1796.70697122689,1379.30922941736,1451.49126470027,1565.63979266387,1436.35674041597,1360.96684028173,1630.88767537691,1098.57495347348,6461.15336158746,5439.28200154514,4180.84150859195,3730.91819522714,5146.38140665095,3866.29075269052,2499.7208996883,2616.19636019474,1335.49990783913,1393.90368827789,2970.73519730765,1809.68359006882,3026.61295555317,756.021090458428,999.04998135262,1957.50255453,11770.7125495736,9059.18288711995,6563.18647620606,9822.70602794621,12147.8570515337,10635.2795270123,11849.8885221094,12297.2233206669,11265.0592175413,12915.123508113,6785.21372246314,10396.0902056706,11008.3016728044,889.99208121445,906.705123040159,1589.12761762693,525.29587428916,695.400853397597,1245.70978676143,923.128744316374
"SH3BGRL2",2473.30322220845,2.72825124548537,0.310104090976386,8.79785634847728,1.39454393767571e-18,3.89287557257015e-17,228.381203385498,63.1404687770112,260.660971314103,48.6736899716441,139.403939628318,16.0330085763024,0,1.25620808473788,10.9887449877035,11.5116628606383,973.129652351564,651.332345509287,619.807493835731,919.221918319156,631.922719846138,607.293291195624,965.018083005025,948.568988639644,646.381434505137,792.872747910472,695.815787925947,981.193883663129,890.701733018926,891.035343776285,1201.25278335525,1050.62016461274,853.668308270804,1151.74925424777,368.989074989473,427.881899709828,809.723837206863,863.214041922295,740.771899415994,816.8213164495,1029.4698773023,304.463442051897,546.587806215703,13370.2017789355,7427.60846752028,5587.03144582022,2531.67029198724,1793.63912269219,3939.17289290943,1969.84176575204,2062.40851588964,805.487741966971,2345.66394971536,5652.90246168206,4762.2006622741,4555.28325722401,581.893727995192,2421.71651061006,3723.70096072868,1096.11467369316,11339.7304555158,15067.2657070475,5423.08602294922,5232.75355284581,3605.40535951166,2031.49046356417,4592.6682284935,1609.88761796385,956.630210388969,637.106665935227,2986.37279741899,811.47386427647,945.098333003124,764.540855061296,864.747861950568,2048.92845946456,641.957152867132,1861.71227060586,8359.54129606261,4574.34883708128,3912.65534134807,4175.19729530541,1733.28249308784,4164.01685139377,17991.3164328825,6642.47685853324,11635.5477554264,3327.58014715503,5701.29668426189,6065.15570003943,5310.63277756689,1998.23104679729,9278.22663699763,6991.90667446411,2301.60259349894,12353.5011943119,639.16209703578,391.718862098331,2089.04429059427,850.275668469044,2536.63883556025,778.457244815371,44.3019758581934,908.917752647321,870.940020431138,738.265290138472,1037.06417271184,1027.04635692002,1239.61142582882,1076.22198816199,612.115948412114,788.922639888309,1576.36087113235,1335.0122221807,1393.35074146129,1649.43590801157,6571.83842330579,1832.42327222813,867.087813902931,1226.21643591621,1242.5383993353,2549.28178318801,969.513777056923,50.6095563570819,39.2727942349829,128.641277187445,238.678268381534,53.5284841702179,71.3776754342865,495.152382685862,186.871168585338,263.994167828666,189.122610972377,115.649058775967,300.591511570753,701.288367750126,259.882249845085,385.347849950296,146.082280188806,145.656727790661,256.832504531751,44.978226577904,192.424977159623,126.413908020237,266.544452457731,217.6571345132,280.309597526416,285.051998011198,136.15748444635,70.7253547618308,357.07247427165,86.6041901498501,150.763685888787,82.3266001287997,218.843853848813,456.603336882116,258.04944559876,76.7285013584941,161.664678573172
"ELANE",360.708294495362,4.66579405096358,0.535482214817818,8.71325680265772,2.95266731271377e-18,7.97422411919891e-17,103.995012255896,363.536032352489,161.925754907246,35.7894779203265,69.0740241401577,40.0825214407561,10.154589405701,42.7110748810879,64.5588768027583,85.814214052031,39.1864289537543,88.6584459520728,131.11312369602,109.183598895375,12.9139520404524,231.31090364517,114.46797371073,92.0861647047077,63.4536748532529,42.8849410819501,61.813167234718,43.8976551100323,20.378304663922,33.4138253916107,24.085268839203,78.9707124469417,375.173671194411,119.476063718648,12.6366121571737,27.3116106197763,121.542397924426,47.6684825071135,14.5099650401071,10.9013331080009,33.7267822517134,114.924228830857,55.5722978464433,54.5939919267357,365.333810539538,166.447285361899,22.0945770937068,76.3250690507315,5523.98752555391,663.460133425489,144.336521329757,110.500123446733,2276.69178569823,145.693362414486,131.436738278765,104.269716903554,26.4497149088723,163.197672486917,629.903871040636,128.836251820683,697.590106634551,3563.47309873839,212.564075970107,126.805277292173,154.623570057407,26.8339843672035,3547.37897184246,510.868327645636,14.9050032780151,69.5502642524553,13.6899866286398,0,5.63901153343153,90.6187664802227,14.1353015895766,12.9550900420601,5.63473363018172,8.77959099554757,1759.38418308163,162.895333079728,23.7181964835995,70.6330369506555,25.1358747421314,2076.93310721604,235.575156860854,196.47391457104,127.412271263949,481.672648857685,49.2121724758404,80.9798915379307,34.2448864246127,2770.48890075776,8.7015098976688,250.824904864605,24.2622218768455,5.0764336117986,7.15146402277796,0,17.4329148032902,0,13.7694508564791,21.3738260859712,4.15331023670563,14.1038961617688,29.8851967794998,0,4.86503912140035,0,1.22977323990954,18.1685936432511,13.3795835718495,6.23654260781272,26.1123422419482,0,0,1.17816850572255,6.70652785778293,1.03937791958487,3.48694831328257,4.77591601135817,14.0833821666031,35.7412258539008,3.10990786545926,16.8698521190273,58.9091913524744,64.3206385937224,0,0,0,239.589862589933,0,31.0581373916078,658.426867829757,0,61.3452064430108,885.837938210685,3874.60808859944,7107.52701019435,87.6493681132836,0,4.95269292485471,5.90623177285607,5.49785649027494,8.65848685070114,11.6905461604268,13.2822267124197,51.4088552357683,13.457390464048,10.3696097426028,13.2610040178433,1.57647891510662,3.34933332071243,43.770102354809,18.9128675971567,23.089030451939,15.152765604495,29.0759938702828,20.310485653719,21.0866972051963
"STARD10",82.6634937881503,-3.11653746884728,0.364963824888172,-8.5393051483999,1.35031352132433e-17,3.39126510482919e-16,1982.02258652414,5355.45976081377,1062.39092853778,2646.98978698735,1528.41977051949,2863.03724576829,3118.72827122591,3325.18280030117,4830.92701521917,2072.09931491489,1754.24580282973,1421.16855441986,1597.99085910725,1955.94618592572,1392.9849600968,2110.40548838102,1466.09974275862,1504.34566411407,1220.00265517854,1269.59372086796,1726.59211721841,1420.17043476345,1242.22748847158,1377.92251376833,1507.33640818679,1261.20873113792,1246.62673588752,1296.0763392199,1269.55830139072,1363.30456343717,1165.13057320656,1055.96051466845,1177.59821536027,1512.17063540985,1142.69550343305,1512.02548827463,984.314809800702,21.9707528485644,21.1420029247418,23.567757219384,147.297180624712,14.9751717757764,3.00838009233957,24.8953145750653,22.4523477624067,89.4178630522901,8.54522386052955,5.66585298278557,11.4292815894578,55.0312394768757,3.48022564590426,39.3728650405499,0,18.1175979122836,9.90493052016604,69.9397433966099,0,82.016257331176,16.3544160637642,13.4169921836018,2.54019260425525,17.0623999410134,66.3950146020672,26.2453827367756,83.1177759595986,24.3299042199294,47.3676968808249,0,12.4723249319794,6.47754502103004,33.8084017810903,10.5355091946571,32.8856856650771,59.3151484583793,5.92954912089987,157.943318736882,32.7859235766931,36.0911536415495,50.7958931981216,47.2047716826524,9.17800259104718,0,6.65029357781628,9.52704606328597,19.7978249642292,36.56314086183,4.83417216537156,38.3385217280095,20.4023229418928,2.5382168058993,24.1361910768756,0,50.1196300594593,7.11527756041041,0,0,1.38443674556854,23.506493602948,0,45.9526306720097,25.1360354605685,28.4227836933693,36.8931971972863,1.06874080254418,40.1387507155485,24.1666026052743,2.7486676044156,19.4892295208862,0,0,62.0353826844921,4.15751167833948,22.6651640363367,6.56688451561749,2.56061493938238,8.54681487810672,21.7693550582148,0,19.6363971174915,64.3206385937224,37.6860423760317,38.2346315501556,47.585116956191,23.9589862589933,8.12483341675384,0,0,14.4561323469958,73.6142477316129,0,23.6256590768259,42.8164277722551,73.041140094403,637.591714102517,169.099087005754,410.710270973992,164.150286638209,240.705934449492,193.673381391071,126.823842157297,211.264127720712,148.846894526591,146.076241591448,739.079957261131,224.254125673917,155.026285130118,369.614197662832,623.012109082809,572.206406852401,331.340474551624,439.774407288027,534.842788881268,622.057567553292
"CLU",9534.02979856097,2.24908295272077,0.266236268978475,8.44769558013378,2.9710887078281e-17,7.13936118691558e-16,991.01129326207,1293.42293615938,1949.03317187136,327.831617750191,458.400342021047,109.940630237503,21.5785024871145,10.049664677903,82.4155874077765,65.9304327472921,3631.27574971456,5526.66906647772,4793.97257732175,3743.43767641285,3206.96475671235,4688.33690215087,4936.5261245316,2800.8862662839,2143.04211204386,4845.99834226036,3823.22792477438,3367.92565038637,2425.86735103439,4421.76289348981,5737.31174807181,5228.32569759017,7003.80645773765,7177.16609970665,1610.74682963441,3130.21403936658,4435.87841252455,1987.56846627486,2261.26349914511,1801.05596277187,2314.29967736757,5751.35730253527,2699.44339949984,30207.1220452186,23203.7710499626,19484.6432811257,15814.1935548207,5232.61486049066,37205.2382779819,4586.3393275914,9596.77492930297,5035.02536178993,15504.0879486651,22092.7795950189,13591.3206901303,8793.41279219972,2349.15231098537,12328.8423487844,23016.3240417454,8059.31147131416,35570.7279830277,62337.897706934,21798.626129782,13085.373935618,18164.5525690036,10735.9614513844,11364.821711438,11017.7938442632,5756.04126590983,2151.46524984718,8629.09192888797,3285.25265510871,3055.78034996655,4405.12780355801,2386.37150365205,7413.14543000507,1867.51171743166,6308.57510985071,29654.3381916267,14743.7982451619,14973.8056871639,8366.0908210443,5355.03418419321,9120.34731007469,60542.0791408743,20939.7815574966,37647.6267459702,30727.5736537582,10667.7359281751,26574.5041127783,12963.8298171174,11602.7033668207,27578.9522034447,41458.8875133977,9213.57875773208,39475.6168737488,3101.05358687709,1637.51327598483,7674.11437069836,3899.17210310491,8726.00699554759,2466.98950560709,598.076674085611,5737.93508847959,2151.02261581971,3203.38206974089,2400.89680641107,3536.99679384216,4029.35202056362,3823.42022110181,1566.08025708498,2079.88695970554,3716.885768071,3822.67316173953,3651.72065143012,6557.09681859887,20998.1387227183,5816.35883799694,2926.13079289629,6257.04696438063,3588.06168380956,8917.43585054825,2819.13148003882,573.574972046928,1610.1845636343,289.442873671751,540.166607389788,2011.14161953819,440.162331844767,1333.71690175063,2161.20568885652,2577.82540350344,1022.66300748026,1301.05191122963,3545.75293240602,4982.8384024351,3154.02548675625,5152.24347526137,12110.221027652,1901.78218171958,1244.89474304027,313.484609482361,1296.31601959983,1288.96007584104,1439.10623234854,1269.09533942539,2471.37752250197,2302.4371684853,701.526641716954,2049.26715422405,1224.52999730907,472.255998220453,2660.24955423117,1645.41948095263,2788.75333023854,7692.55400521529,2894.27288983773,1593.24476350285,3147.77529946459
"CLCN7",827.145677087433,-2.50784949407699,0.298769794102308,-8.39391914303837,4.70199570768785e-17,1.09866483409856e-15,195.755317187569,239.168442337164,96.76051207872,1411.53700917768,1289.80041439895,1452.13249105368,1161.43116327705,3068.91635101464,1085.13856753572,1449.42300563491,1075.01436763133,1530.89435386549,1857.0386065309,927.540668711184,1383.51472860047,924.426261564267,1156.80879392433,1576.05878353013,1296.14706500245,1533.88463683812,1311.44152106091,1499.83654959277,1434.12319072351,1549.76504435375,1220.32028785295,1282.11274325623,1679.38914216369,1346.73419023661,1614.9590336868,1700.14776108107,1558.25736373453,1926.4284561027,2000.08412842318,1526.9653017707,1978.63789210052,1607.22391663452,1782.11985285649,28.6285567420687,1.69136023397934,223.157201171042,82.8546641014006,110.139973060549,66.1843620314705,38.5877375913511,302.785946967313,431.095876341529,58.5958207579169,271.151535604738,41.9073658280121,152.060003817683,203.941222849989,250.502721055093,304.655429936,339.704960855318,393.367240658023,256.44572578757,321.548199666646,294.909521041888,219.297851764111,106.546702634485,29.2122149489354,70.7587762259673,294.712564815298,313.632323704468,147.656284351757,229.702919252863,125.749957195523,361.155375146907,294.346868394713,343.309886114592,386.381734641032,419.225470037396,224.280376235826,18.5913151884472,30.4948240503422,101.044483415521,393.431082920317,215.982997573648,227.477260843762,461.841279705951,123.633093726459,109.199078778295,89.7789633005197,131.592323749137,189.417028036139,190.57152206772,292.467416004979,317.754866525367,188.583633679117,1088.8950097308,297.679689948132,100.337823283384,194.66754863674,120.959718526977,167.528318753829,101.806908462126,79.6051128701913,223.311689228006,32.731405996595,147.532130052242,73.7864266745719,182.015134036384,415.663355089426,361.234391259933,276.288400758692,99.005113899027,36.4198457585067,43.8507664219938,94.3657274735491,102.500659997862,353.769344498049,312.852753795046,149.357619418937,106.861120754139,40.3296852952725,27.9713941465311,93.2972359637777,1703.85506402176,2160.00368292406,321.603192968612,615.538692141852,711.164146832895,1070.6651315143,870.509834076758,1015.60417709423,1397.61618262235,1470.95364089627,990.245065769215,441.685486389678,4060.09055013231,933.213533534622,827.784270263599,1957.50255453,2707.0165447887,2841.43068374521,2428.82423520681,2455.5783309778,3520.54075349509,2478.39578601048,2203.99271640925,3047.38184941368,3022.20365845635,2961.19986040935,5905.56712261287,1950.49853771567,3233.54208305352,2681.64827093797,4468.99936104579,2305.89143252625,2874.98472735952,3464.88926954203,2248.82210599233,2453.08577487118
