"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
0.471484946308373,-3.4028093783489,1.30559735265179,-2.60632374249034,0.00915199133640518,0.0210164717001601
15.1467642957758,-5.85061529330621,0.754841536449145,-7.75078610648286,9.1325405194679e-15,1.5828398799236e-13
1331.16490579417,-0.255312128457351,0.310714423019086,-0.82169384342248,0.411251163996035,0.545063307440795
101.212568435552,-2.09116360256977,0.275068051567648,-7.60235000267012,2.90800949955604e-14,4.73813283336755e-13
37.4416807621085,0.415533085806259,0.277654987537865,1.49658066469845,0.134502404318783,0.218585463257687
30.3835309085807,-3.8082073921496,0.712321322444568,-5.34619317456407,8.98233429267464e-08,5.53612256600486e-07
865.96309339138,-0.336154598274619,0.287942406618591,-1.16743692678755,0.243033965894012,0.356852252984427
62.0675145421255,-1.48321788799088,0.441733845704117,-3.3577184596907,0.00078588614629286,0.00232687644551696
0.047896933392821,-0.274833406460388,3.19520397582305,-0.0860143541820656,0.931455006528966,0.965766607851272
283.586894838009,-0.187140853222095,0.155872409361471,-1.20060281347235,0.229905309173948,0.340922654780935
1.79354313016821,-1.69683097264639,0.895265520961581,-1.89533823532472,0.0580476057289417,0.106061959865254
117.72563634999,-0.882663090878787,0.227688951496108,-3.87661801364954,0.000105918447398722,0.000375910385322379
86.0829687613682,-1.66677944364253,0.330665271402251,-5.04068490946821,4.6386867673036e-07,2.52193614939374e-06
1591.95125212373,-0.974508444437209,0.378380934421216,-2.5754692052015,0.0100104186901013,0.022763022430836
233.646750936332,-1.78684903233767,0.438271489668959,-4.07703689256021,4.56132577517121e-05,0.000174911816498907
1296.30553927568,-0.269481781216439,0.207906924638712,-1.29616549176863,0.194918475564925,0.297423606317713
55.6452083463893,-1.2494224546041,0.333566255546844,-3.74565002852526,0.000179927279170263,0.000608059362989797
241.334918827017,-4.13177288698657,0.289366937992805,-14.2786626407517,2.9725111992216e-46,8.52408120620418e-44
140.308811692557,-1.10256336423519,0.210697934176777,-5.23291017799031,1.66861835962595e-07,9.84197784892311e-07
47.6394823710948,0.396981829536156,0.340720742729052,1.16512375019047,0.243968904460466,0.358017228058504
152.21109428129,-3.30645958585649,0.398938345226819,-8.28814684127839,1.15026518364048e-16,2.5092645195543e-15
29.1878209024586,-2.81839898741831,0.493621967861554,-5.70963038705115,1.13221788710538e-08,8.15403676503472e-08
844.000157509429,-0.772248789324175,0.141927525591401,-5.44114882653152,5.29380642190803e-08,3.39406158074526e-07
2224.05917751072,-0.671780069773401,0.109025034940953,-6.16170469596484,7.19659645136e-10,6.34104576708659e-09
348.846353125067,-0.866617006113247,0.0951273044831391,-9.11007634266407,8.23240215686587e-20,2.63905379711562e-18
4.95598162673416,-1.32676993177259,0.756365833983278,-1.75413784198233,0.0794068908322335,0.138996229324993
1.64497424431048,-1.09153138750693,1.85042122198598,-0.589882657277044,0.555269321889246,0.68687903881076
20.1684866484721,-1.19287695580569,0.272449019314931,-4.37834923687802,1.19581619571396e-05,5.0919041681427e-05
321.477788361353,-1.7867460910876,0.187034834476688,-9.55301238984067,1.25978820067738e-21,4.83439890537314e-20
208.460249165518,-1.13208259521071,0.243007922536986,-4.65862422669949,3.18329682619543e-06,1.49737421839411e-05
0.687424454924374,-3.59925959178449,1.3781505427151,-2.6116592347695,0.0090104016030327,0.0207420086739571
1862.69088883154,-0.24315739607514,0.0907566993016899,-2.67922255818103,0.00737933279905035,0.0173893376522669
349.453489849333,-3.39214384670867,0.243029284319885,-13.9577576266233,2.82172835966741e-44,7.17811285301199e-42
21.3104267844791,-6.68255496916593,0.568563845106871,-11.7533941468083,6.78381898482001e-32,6.52404835540129e-30
471.728411983136,-1.63045848219259,0.168926147822804,-9.65190116039861,4.82527314805464e-22,1.9513899510543e-20
1347.4197973583,-0.278928629561266,0.127795399489629,-2.18261870673913,0.0290639010108665,0.0579660908881369
288.524024122093,-3.99439312318477,0.260477862484834,-15.3348660230861,4.47194470958186e-53,1.97835943754682e-50
3664.95102551637,0.543132792742239,0.159773099348256,3.39940074366573,0.000675336867071208,0.00202613906552161
2486.19748960318,-1.53879623164218,0.240309337117437,-6.40339759619984,1.51956788857026e-10,1.48676332124877e-09
1.24340118470788,-2.31890446880572,1.11893172840507,-2.07242712842819,0.0382256255919379,0.0737215170990516
1.46084810095613,-1.63175050975026,1.08907903644801,-1.49828474806765,0.134059285000901,0.217910238383409
6.27607581602631,1.60522009153506,0.783320012631653,2.04925198596949,0.0404374810278845,0.0774004794625963
76.6089078000951,-2.46896531598003,0.222857343852116,-11.0786805285555,1.59201369531404e-28,1.17332897207911e-26
318.210299660578,-2.59452444152203,0.38554277439518,-6.72953719750601,1.70203572669338e-11,1.90792519412992e-10
51.9352422166152,-0.266335781671156,0.222475998368232,-1.19714388799069,0.231250476210661,0.342564338385888
1714.83738490358,-0.0866759729592123,0.176200274640356,-0.491917354477043,0.622777769344757,0.747807459315228
103.449419266358,-1.35817642652828,0.298524645046166,-4.54962914810014,5.37405428526872e-06,2.43352237115298e-05
111.992553508009,-3.43189683827697,0.413165905104293,-8.30634085697531,9.8698450432059e-17,2.17716358071949e-15
490.211202944853,-0.58303948188878,0.170538337883135,-3.41881766367583,0.000628938565737796,0.00189631410032814
0.166504752915436,-0.919705333578472,2.23612459209309,-0.411294315545091,0.680856737275699,0.794781690164678
3161.30803412562,-0.165644027382123,0.0847133090334862,-1.95534833040988,0.0505419703109446,0.0939257636083679
14.0575389711164,-3.51428604318872,0.38567631595822,-9.11200895097076,8.08703760198175e-20,2.59773435964269e-18
