"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PA19.PsA","PA20.PsA","PA21.PsA","PA22.PsA","PA23.PsA","HC10.PsA","HC11.PsA","HC12.PsA","HC13.PsA","HC14.PsA","HC1.PsA","HC2.PsA","HC3.PsA","HC4.PsA","HC5.PsA","HC6.PsA","HC7.PsA","HC8.PsA","HC9.PsA","PA1.PsA","PA2.PsA","PA3.PsA","PA4.PsA","PA5.PsA","PA6.PsA","PA7.PsA","PA8.PsA","PA9.PsA","PA10.PsA","PA11.PsA","PA12.PsA","PA13.PsA","PA14.PsA","PA15.PsA","PA16.PsA","PA17.PsA","PA18.PsA","C1.C19","C2.C19","C3.C19","C4.C19","C5.C19","C6.C19","C7.C19","C8.C19","C9.C19","C10.C19","C11.C19","C12.C19","C13.C19","C14.C19","C15.C19","C16.C19","C17.C19","C18.C19","C19.C19","C20.C19","C21.C19","C22.C19","C23.C19","C24.C19","C25.C19","HC1.C19","HC2.C19","HC3.C19","HC4.C19","HC5.C19","HC6.C19","HC7.C19","HC8.C19","HC9.C19","HC10.C19","C26.C19","C27.C19","C28.C19","C29.C19","C30.C19","C31.C19","C32.C19","C33.C19","C34.C19","C35.C19","C36.C19","C37.C19","C38.C19","C39.C19","C40.C19","C41.C19","C42.C19","C43.C19","C44.C19","C45.C19","C46.C19","C47.C19","C48.C19","C49.C19","C50.C19","C51.C19","C52.C19","C53.C19","C54.C19","C55.C19","C56.C19","C57.C19","C58.C19","C59.C19","C60.C19","C61.C19","C62.C19","C63.C19","C64.C19","C65.C19","C66.C19","C67.C19","C68.C19","C69.C19","C70.C19","HC11.C19","HC12.C19","HC13.C19","HC14.C19","C71.C19","C72.C19","C73.C19","C74.C19","C75.C19","C76.C19","C77.C19","C78.C19","C79.C19","C80.C19","C81.C19","C82.C19","HC1.1.C19","HC2.1.C19","HC3.1.C19","HC4.1.C19","HC5.1.C19","HC6.1.C19","HC7.1.C19","HC8.1.C19","HC9.1.C19","HC10.1.C19","HC11.1.C19","HC12.1.C19","HC13.1.C19","HC14.1.C19","HC15.C19","HC16.C19","HC17.C19","HC18.C19","HC19.C19","HC20.C19"
"RHCG",1796.15119140162,4.77087080582462,1.06245487978485,4.49042203730172,7.10821897386289e-06,0.00198415692000929,0,0,0,0,0,0,0,0,0,0,113.640643965887,58.8130285028601,215.343372858312,269.319543941925,177.351608022213,107.073245150238,183.451984357593,242.031778029187,82.0667528102071,152.590604314846,183.768875562675,151.203034267889,108.684291540918,75.5788907667384,100.355286830012,169.55476495961,154.134555660006,136.680616894134,5892.87346929536,14188.3817169738,9045.26907587915,7936.8023374344,7057.18878608577,5414.84788807418,3236.1650589144,1981.15648208417,9023.26638868346,0,0,0,0,0,0,0,0,0,0,0,0,1.44819051254936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1603192968612,37.6860423760317,15.2938526200623,0,7.98632875299778,40.6241670837692,0,21.0136234413752,14.4561323469958,12.2690412886022,0,0,28.5442851815034,43.8246840566418,0,0,0,0,0,0.389684872014227,0,0,0.407799711031757,1.35255779251341,0,0,0.478476188673205,3.89067576487191,0,0,0,0,20.310485653719,8.20038224646525
"KRT6C",3476.54173804686,4.78743398349474,1.11065475917304,4.31046096363854,1.62914587084377e-05,0.00374905782116873,2.03911788737051,0,0,0,0,0,0,0,0,0,33.9615717599204,86.9028331609426,750.920617531751,445.053145973528,368.478098220909,43.3197098699435,119.774436068181,472.65465069673,452.636213953204,55.8501558276559,584.719149517603,32.5167815629869,174.913781698664,60.4631126133907,2267.02592948998,102.971615249444,514.06414992101,243.731169986043,31266.3482400898,15346.0905449121,8712.49437259641,4952.34082394555,18849.2082694696,5492.71455313133,799.806550540631,12197.4058390481,24203.6388730112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450852597504469,0,0,0,7.78135152974383,0,0,1.010184373633,0,0,0
"IFI27",4326.31086848277,3.6150516764791,0.860879956207259,4.19925176607174,2.67798431730783e-05,0.00512833996764449,14.2738252115936,1.91334753869731,45.4181995471543,1.43157911681306,1.25589134800287,0,2.53864735142524,1.25620808473788,1.37359312346294,1.04651480551257,1018.84715279761,668.010667025023,1255.5074875134,931.700043907199,389.140421485632,1117.32157343798,728.501475072921,735.059474014569,725.06399132317,1166.86932711352,806.912426334292,626.760964626572,4537.56917183331,719.192813190858,783.774790142398,776.545339061593,990.018107508502,889.857722576494,9144.6949977414,23769.4464535614,15472.7663674964,23355.4838857679,22416.3686222244,21035.679565189,10668.905452292,6975.21457523402,8297.78145926346,20.6391920698635,73.5741701781013,29.45969652423,2341.10456455402,136.70882621112,56.5575457359839,129.455635790339,397.085807569421,509.609121948418,4748.70297392285,89.0348325866304,13.3341618543675,6455.30920968878,1316.91738441017,53.6383958523434,20.5930111686362,0,22.639841188951,12.0883507105252,64.850057075626,79.1078794116308,860.093608444329,35.5155675448282,508.038520851051,1570.24262986561,6.77500149000686,1.31226913683878,2.93356856327995,0,3.38340692005892,0.879793849322551,0.831488328798623,127.931514165343,10.4645053131946,27.6557116359748,430.144768499209,707.355277884254,2854.65436249037,74.5570945590252,238.790810050248,60.3398974944656,113.370544239286,684.46918939846,77.7430807712232,461.478298672657,129.015695409636,7728.22067846179,9.63137430692232,2577.14744377626,74.446251346722,91.6225688754126,320.371611601074,102.797780638922,171.635136546671,3.21081034506829,2.90548580054836,24.9034714614364,6.11975593621292,11.2493821505111,5.53774698227418,1.56709957352986,8.53862765128566,0,11.3517579499341,18.5841277995107,12.2977323990954,0,16.0555002862194,10.9139495636723,9.6203366154546,0,10.4850808303943,3.53450551716766,7.82428250074675,9.35440127626383,3.48694831328257,2.38795800567909,11.5227672272207,3.1079326829479,3.10990786545926,0,19.6363971174915,64.3206385937224,0,38364.6292974262,19081.6318994326,910.441477841747,18565.2443572825,0,147.095364089627,30647.0005756312,73.6142477316129,295.279312736895,1287.59841968701,114.177140726014,87.6493681132836,0,6.36774804624177,31.3484609482361,2.35622421011783,4.04062719699387,7.79369744028454,4.71304818827795,1.12574135552777,5.7091959544446,3.60682078003576,3.53626773809154,5.51767620287319,11.9619047168301,48.6334470608989,15.5753027270702,10.0387088921474,9.09165936269699,72.689984675707,23.6955665960055,24.6011467393957
"GJB6",4724.15145741016,2.33745364526629,0.5712397368884,4.09189608901971,4.27860377234773e-05,0.0069082672085093,285.476504231872,277.43539311111,286.332127579886,715.789558406531,249.922378252571,278.287220288678,465.841788986531,84.1659416774379,74.1740286669989,125.581776661509,1321.88887003998,767.202789723877,2554.71934959215,2236.70401165668,1144.17615078408,1880.72929076868,1984.61692168669,3677.74213550748,2192.11295393038,1526.90336735966,2181.00242770066,1182.79792935365,1299.11692232503,1013.55270354552,2065.31180296166,1454.76439890003,2510.19133503439,1671.70908355133,15822.7233024025,15426.5080650703,23632.8714971121,14102.6169225936,16984.2959206306,11200.3411018204,11447.0304999565,9828.59449553448,20840.3729567703,22.6365332379148,424.531418728815,0,157.423861792661,0.483070057283111,0,119.497509960313,23.0938434127612,119.950791899414,62.2580595552867,0,91.4342527156627,194.057528681614,12.5288123252553,0,13.9305663787833,0,0,347.108356116509,0,0,14.1242684187055,0,0,0,0,0,0,0,0,0,0,0,0,5.70673414710592,18.4159839724432,8.85300723259392,0,0,7.65004883456172,0,76.5619259797776,2.55160928014337,12.9571801285372,0,0,2.97720189477687,0,0,6.28442381498302,0,0,0,7.15146402277796,0,0,19.5670132911286,0,0,0,0,0,0,6.48671882853379,1.09318398820651,1.22977323990954,34.1997056814138,0,0,0,0,0,36.5232236773991,0,1.03937791958487,0,0,11.5227672272207,13.9856970732655,21.7693550582148,50.6095563570819,0,0,0,0,71.3776754342865,63.8906300239822,8.12483341675384,0,42.0272468827504,0,263.784387704946,0,248.069420306672,114.177140726014,73.041140094403,38.4753620579105,11.6742047514432,39.0719948050479,4.31974438521602,11.5446491342682,20.2636133447398,14.5676034910409,8.63068372571293,8.97159364269866,3.60682078003576,20.3335394940263,12.611831320853,9.09104758479089,1.94533788243596,10.0126946102594,14.0541924490063,7.071290615431,4.84599897838047,28.2090078523875,32.801528985861
"IL36G",1539.2720952188,3.9474597950005,0.984441162913392,4.00984837257134,6.0757751078258e-05,0.00877736317989325,0,0,0,1.43157911681306,0,0,0,0,1.37359312346294,0,139.764929935057,239.641145989266,275.73487225769,358.746110656232,309.073918834828,233.762962694412,197.097173276753,174.393267670862,231.817425463884,411.894899228962,193.792632411548,246.314620339626,244.539655967064,264.12833404797,92.3268638836115,210.588566525178,242.211444608581,151.017744540372,5805.25962500562,9166.07998633714,5291.7045385993,9404.16258156642,4789.05214560587,5748.89588116936,2992.047396902,2972.592366625,6563.6212607128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747938895741746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5284841702179,0,0,0,0,0,0,0,0,0,0,43.8246840566418,0,0,1.36297656296679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77016188457301,0
"KRT16",36028.1392107466,4.72383979884795,1.19672817986104,3.94729553322333,7.9038968635163e-05,0.01041354219562,0,0,0,0,0,0,0,0,0,0,2632.02181139383,1771.41330625032,6607.30680928731,3821.42596133812,2831.5992174032,1221.94275953897,2254.48843586563,6262.67412173167,2611.75325695989,4665.48266003168,13456.8935696123,849.500918333032,3175.61914346118,1058.10447073434,17342.3971170945,1666.90141076731,5551.38468324913,5709.0442287319,234806.787578119,254217.988960579,129806.442759853,72241.5852395305,131755.828340766,82814.3129548809,18515.2004375656,117110.362109139,208282.688535407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74824014699361,0,0,0,0,0,0,0,0,0,0,0,0,11.6720272946157,0,0,0,0,5.64180157047751,7.02889906839878
"PLAT",911.381398006829,3.1218716789728,0.797192394577009,3.91608311896813,8.99992302202076e-05,0.0116708450590283,0,0,0,8.58947470087837,2.51178269600574,2.29042979661464,6.3466183785631,2.51241616947576,1.37359312346294,5.23257402756287,250.793145304027,397.64629719098,292.421997091729,115.422661689396,211.788813463419,257.466200170419,216.048824553364,270.5540414333,173.440044598891,372.001930780637,181.262936350457,232.494988175356,171.51739758801,182.98047238263,566.00381772127,386.337112853175,311.656683971881,364.163042214441,2128.84792807854,2647.7089184172,3240.57179569537,3357.51920267495,2883.66463112865,6783.74385977888,498.674566150333,2511.1801643041,4686.3433635987,7.3235842828548,22.8333631587211,0,0,0,0,6.22382864376631,0,0,1.8311193986849,4.04703784484684,11.4292815894578,0,0,18.2598794390956,23.0157183649463,10.5685987821654,0,1.72690724436074,0,1.1633511678181,0,0,1.27009630212763,0,0,30.1821901472919,0,0,8.45851730014729,0,9.14637161678486,0,0,3.07285684844165,0,5.31180433955635,10.1649413501141,7.8481152167395,12.5679373710657,0,6.62555128671152,0,7.01847256962431,0,0,0,16.0522905115372,0,0,0,4.96272720208204,0,77.7721712477103,21.672969829211,20.3384006038385,0,0,0,15.228804201254,0,27.0389875624046,0,17.8384767784679,0,36.8931971972863,2.13748160508836,3.34489589296237,1.55913565195318,1.3743338022078,0,0,10.603516551503,7.82428250074675,19.7481804721125,0,31.6404435752479,17.2841508408311,0,15.5495393272963,0,0,0,0,0,23.7925584780955,0,0,77.6453434790194,0,0,6.13452064430108,0,0,0,0,0,12.3817323121368,14.0840911506568,5.1051524552553,8.08125439398773,6.62464282424186,5.99842496689921,4.12771830360184,10.1949927757939,5.41023117005363,14.1450709523662,8.27651430430978,5.26323807540525,1.94533788243596,4.45008649344863,3.01161266764421,1.010184373633,2.42299948919023,4.513441256382,11.7148317806646
"SLC7A5",2240.98518406665,1.76806460125526,0.471124642643613,3.75285952213017,0.000174828836001908,0.0179953506257214,55.0561829590039,168.374583405363,63.1905385003885,446.652684445675,326.531750480746,264.54464150899,646.085750937723,482.383904539346,241.752389729478,387.210478039652,804.628007850421,1046.34522351357,1358.80873648602,1447.46256821297,1906.09932117078,667.777414410262,814.162938843203,1153.11436333771,1351.14024987527,1072.12352704875,1644.73143628594,1642.91038846991,1893.48414168942,726.352918631918,1414.00599143488,1666.90141076731,810.476756959484,2455.47206154566,7982.96912009189,6486.50752219687,5205.36752490126,6804.15774221103,8508.94897246701,5825.98387957594,3512.40346592843,3090.94716945081,8541.38605256293,1083.89047386251,199.580507609562,176.75817914538,435.447290221805,149.751717757764,430.198353204558,674.663024984268,653.684067711212,599.753959497068,338.146715623812,272.770350742677,580.036040664985,669.064016797805,1179.79649396154,320.689132649117,1224.0728109357,492.194743283705,125.226621576385,964.477695975473,365.682266287558,214.638290462439,283.228750922463,184.680951233107,175.273289693613,186.180893473999,171.407537697174,180.437006315332,284.556150638155,287.665338129754,129.697265268925,237.98423624175,151.746620005749,158.295006451422,162.602313328101,117.646519340337,644.559439035512,740.111404644852,307.489475840951,287.437219813084,193.983381162101,183.839313861643,631.635889333165,569.008869471973,160.884986596004,223.633729826782,156.281899078682,255.443922571855,170.689355772679,334.60813758402,445.22725643072,424.972766273191,261.921713443219,942.947543391589,272.64956586841,422.22156037648,387.882354373206,355.763878020521,424.558068074771,208.113569784456,140.520329675207,920.670999448795,109.579054858166,281.762182804691,187.304006173913,104.399070873722,322.815475476255,200.388900477034,495.044592158431,390.563480814272,115.444039385455,140.600870114964,68.1530253975633,671.556048261855,420.275745754397,468.759441732777,333.584721970699,666.837273085885,112.667057332825,94.0149636591739,167.157547768435,742.273493237201,432.000736584812,932.649259608974,427.108480261693,2378.19408241968,2188.91537998479,391.330108896891,918.106176093184,1366.55804523074,525.340586034381,896.280205513742,2944.56990926452,1365.66682140814,519.764499690169,1313.03711834916,1986.71901056776,755.766040423242,434.06815848548,2173.94761793202,638.144056906912,430.03818025149,283.300901954343,575.848796822324,465.681674069989,551.753009025968,405.316485156518,4268.27515987649,335.395889188934,514.840379012369,427.001665194693,411.633000643999,334.289006108508,243.454434045553,367.08442261232,8081.31656955198,11506.3077749688
"CRABP2",6093.00529839732,1.93740804998066,0.585145294528732,3.31098629365382,0.000929677621123978,0.0471103407455101,128.464426904342,233.428399721072,134.279894313326,230.484237806903,209.733855116479,113.376274932424,154.85748843694,138.182889321167,255.488320964107,201.977357463927,3405.30067608125,2905.5391693204,2824.09722191306,4535.79865125357,3341.26985793305,2721.78554465872,3603.08794070926,3234.42467002641,3478.95347995435,3458.72036446983,4522.38496498329,1953.44565239644,3695.2659123912,2795.62339109809,5057.90645623263,2798.81495584014,3200.40926285255,2352.24474249275,17622.176873584,19578.6315351268,20605.208453643,16736.8187167911,20105.4657689947,20096.6075845997,18076.7522682933,7968.36574677232,22965.8230333083,0,0,0,4.60303689452225,6.76298080196355,0.601676018467913,0,32.7162781680783,4.36184697816049,10.9867163921094,0.809407568969367,1.90488026490964,0,6.26440616262766,13.12428834685,0,0,1.41499007430943,0.86345362218037,5.40417142296883,6.9801070069086,6.69044293517628,0,1.90514445319144,10.0367058476549,0,0,2.44464046939996,7.15585418233219,0,14.5165985138221,4.98892997279174,0,0,4.82877504755116,12.4965605527293,5.31180433955635,1.69415689168568,18.6392736397563,0,27.6322895068113,0.736172365190169,5.10321856028675,12.9571801285372,2.99175558296698,13.3005871556326,0,0,3.877908879285,1.93366886614862,0,15.4395957398108,0,83.1357692647938,9.63243103520487,23.2438864043869,8.89409695051301,6.88472542823953,8.43703661288335,8.30662047341127,7.83549786764932,4.26931382564283,13.3020772997923,0.810839853566724,4.37273595282604,5.53397957959295,0,2.6759167143699,3.89783912988295,2.0615007033117,4.87230738022154,5.82504490577464,1.17816850572255,10.6186691081563,15.5906687937731,5.23042246992385,19.1036640454327,19.8447657802134,1.55396634147395,6.21981573091851,0,19.6363971174915,0,62.8100706267196,0,11.8962792390478,15.9726575059956,0,15.5290686958039,7.00454114712507,0,18.4035619329032,0,35.4384886152388,57.0885703630068,14.6082280188806,5.49648029398722,19.1032441387253,69.5118047113061,16.8862735058444,11.5446491342682,22.6017225768252,16.7098981220764,21.764332873537,35.0707751487311,29.3054188377905,83.986358779674,10.6412326769697,27.2731427543727,0.972668941217979,5.56260811681079,2.00774177842948,3.030553120899,2.42299948919023,10.1552428268595,3.51444953419939
"KRT6A",62194.7955146163,3.98397060200057,1.21372395812017,3.28243549560559,0.00102914528334117,0.049849981386311,0,0,0,0,0,0,0,0,0,0,3153.20131647876,13052.9811020527,10829.9440172912,16333.8663947481,11830.9019293265,3836.65505904745,5556.6241543023,11892.9689177036,8757.45317874695,13091.8749205293,27695.6401734366,2556.63195038984,12675.3055009595,2869.61114732237,37011.0297829086,5849.25227977102,16566.9240539618,10393.4617350127,408205.537158046,378683.826457554,280607.029646706,124032.355212151,192402.13643182,154548.199472129,30191.0912456587,142520.623689741,376062.307113006,0,0,0,0,0.966140114566222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1633511678181,0,0,0,0,0,0,3.42249665715994,0,1.69170346002946,0,0,0,0.804961947168817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551414133564671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614886619954772,0,0.668979178592474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4561323469958,0,0,0,0,0,24.7341613229425,1.41505512138706,0,3.14163228015711,0,0,0.428458926207086,0.750494237018516,0,0.450852597504469,1.76813386904577,0.394119728776656,3.34933332071243,20.4260477655776,1.11252162336216,4.01548355685895,0,0,3.3850809422865,0
