"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LPA",1.30962161357808,-2.66069326009853,0.859591622515094,-3.09529919837232,0.00196614452457727,0.59170506786035
"PPP1R9A",29.1256903955341,0.784938824034217,0.255225847132938,3.07546760193677,0.00210172760796679,0.59170506786035
"GFI1B",540.437546734648,0.955072077302266,0.3072807183643,3.10814190485577,0.00188267646487586,0.59170506786035
"EMP1",246.891041654963,-1.02699488835552,0.335465679222508,-3.06140076903169,0.00220304001502314,0.59170506786035
"SVOP",1.2525292201994,-3.27047775501227,1.06352724861307,-3.07512361274922,0.00210415325274776,0.59170506786035
"KLF5",109.587668713157,-0.97057621684071,0.316696153690139,-3.064692152183,0.00217894153456001,0.59170506786035
"RGS6",93.5510041747858,0.804945234310576,0.257404606085908,3.12715940305252,0.00176504200312998,0.59170506786035
"SPTBN5",297.146620681129,0.587412650473947,0.19106241802083,3.07445418391965,0.00210888110143566,0.59170506786035
"SOX8",63.4094108546561,-0.871404886389803,0.280860432857237,-3.10262601792949,0.00191811864253743,0.59170506786035
"DOC2B",22.3519104629194,1.60606665675751,0.521486790139084,3.07978396984737,0.00207150789220719,0.59170506786035
"CLEC1B",155.44059125043,0.677291039959889,0.223867697823395,3.02540762488295,0.00248298238981796,0.628017188738958
"HSPH1",1505.9730182342,-0.842680900920029,0.27793250217711,-3.03196241648283,0.00242969453692374,0.628017188738958
"COLEC12",19.2850740566892,-1.05427803179672,0.348401218965736,-3.02604576105229,0.00247774800424904,0.628017188738958
"EXOC3L2",15.1601586703519,1.04079744502339,0.343388914260907,3.03095819870466,0.00243778994810635,0.628017188738958
"SPARC",4867.33033635806,0.868933306833054,0.287760878070201,3.01963669509333,0.00253078060605098,0.631091135635671
"HOXA10",17.3284770482746,0.704815787776954,0.233983177534736,3.01224983438103,0.00259319077882908,0.633887559593949
"GNG11",1123.88797189639,0.900643198309651,0.300961010837275,2.99255772634487,0.00276650341882806,0.633887559593949
"AGAP3",1465.76149155343,-0.314090163814197,0.105057796183049,-2.98968924940075,0.00279261393099848,0.633887559593949
"TMEM52B",9.24204292144492,1.12327893836894,0.375684978294917,2.98994903513856,0.00279023997770012,0.633887559593949
"PSMB11",3.29138245412955,-1.87509223825753,0.626216662005426,-2.99431866321257,0.00275058503239574,0.633887559593949
"GP1BA",254.245421147336,0.60351325004027,0.200941804431813,3.00342306443787,0.0026696103735884,0.633887559593949
"BAIAP2",424.342026657096,-0.663695459414627,0.221379050285581,-2.99800481824479,0.00271753376966158,0.633887559593949
"CTTNBP2NL",51.365664883945,-0.461627854818327,0.155322756576939,-2.97205551196652,0.00295813193622122,0.646439701558098
"LTBP1",263.172101673115,0.896312345640701,0.301918136872884,2.96872640684741,0.00299036716281036,0.646439701558098
"ELOVL7",112.042472411386,0.709016538310027,0.238858209271965,2.96835742205008,0.00299395964573646,0.646439701558098
"CA1",12.5648133690054,1.54761916574796,0.520062319317744,2.97583406499868,0.00292192915551262,0.646439701558098
"F2RL3",67.7587150391595,0.899714791693306,0.303578868352484,2.96369373987076,0.00303970647220493,0.648409675787812
"SCGB1C2",18.0744260445218,1.05551223082341,0.356605821746054,2.95988502278312,0.00307753875818185,0.648664568019162
"ENKUR",143.451056533842,0.686549388131967,0.232545049521638,2.95232854685253,0.00315387162557146,0.649294152683054
"CCDC168",3.04335176301178,-1.3671918302496,0.463038173846312,-2.95265467832332,0.00315054184667258,0.649294152683054
"OR2B6",7.96871537803472,1.19572481740335,0.40649485877182,2.94154966932695,0.00326574464884117,0.657045556906057
"ZNF816-ZNF321P",53.2045608576464,0.283240188811856,0.096185840368754,2.94471813861561,0.00323248991460397,0.657045556906057
"TOP1MT",771.198221439249,-0.311478726501776,0.106147757256084,-2.93438820144195,0.0033420592644042,0.664844486250297
"OR2W3",52.501710093933,0.8773511963646,0.300456238150252,2.92006317381187,0.00349960435661224,0.666241883159352
"ITGB5",660.086426654217,0.827513064235963,0.282455565545326,2.92971059939398,0.00339277821423154,0.666241883159352
"HBG1",19.8152098319966,1.28200795913846,0.438968759052277,2.92049931276723,0.00349470967938479,0.666241883159352
"ITGA2B",3792.39372241665,0.923036210591808,0.315778410438998,2.92305040521483,0.00346620399598252,0.666241883159352
"PTCRA",313.126913535671,0.605371458515024,0.207588565582439,2.91620811009754,0.00354314079721135,0.667354338453478
"AQP10",122.007113592522,0.927303376123207,0.318572551007986,2.91080751680945,0.00360496024184375,0.671850748229933
"ZSCAN1",2.31364901899121,-1.80719605517008,0.621868652599132,-2.90607356974307,0.00365995385333723,0.67499461430558
"CHRM3",8.59783529863298,1.42974474376648,0.493063639028263,2.89971644752439,0.00373500369963799,0.676951431407942
"LRRN3",345.362370322536,-1.03554953156909,0.357539629306777,-2.89632098566776,0.00377565988685918,0.676951431407942
"CALD1",81.9259257710067,0.816707043099137,0.282058528746959,2.8955233040722,0.00378526922956149,0.676951431407942
"KLHL21",1586.54868762076,-0.43859330272369,0.152150109466977,-2.88263547269338,0.00394363517669686,0.689283527883253
"ITGAD",32.799613380183,1.26618566396679,0.439578404313159,2.88045466188269,0.00397102060683941,0.689283527883253
"GNAZ",291.209018752853,0.672492666852737,0.233095086736694,2.88505723680221,0.00391342505388699,0.689283527883253
"RYR2",15.2891408010525,1.26750159999917,0.44364390330867,2.85702472308583,0.00427632528169266,0.693224193162172
"TRIM36",31.2207421162148,-0.705259532361976,0.246661240637643,-2.85922316185069,0.00424679912344041,0.693224193162172
"CLU",5053.15575582121,0.942260243402331,0.329811922625282,2.85696234357448,0.00427716577986683,0.693224193162172
"CREM",1023.65526719613,0.941839195421219,0.328967513361096,2.86301582122304,0.00419629609441488,0.693224193162172
"SCGB1C1",29.1033599810278,0.916725583155745,0.319698231168653,2.86747155217177,0.00413766000780424,0.693224193162172
"GLYATL2",3.73234188420222,1.47466267695328,0.51658896751303,2.85461511896512,0.00430890123591142,0.693224193162172
"HBQ1",14.9412962807066,0.793494461269281,0.276370188336751,2.87112899565863,0.00409008582056426,0.693224193162172
"SEC14L5",83.7146652326303,0.761342376508824,0.266961301247267,2.85188292442299,0.00434611044569337,0.693224193162172
"ABCC3",832.021363802951,0.566109182547984,0.197292243161947,2.86939401912165,0.00411259128545484,0.693224193162172
"MLF1",37.4236518527708,0.847469927328256,0.297786205270077,2.84590055660786,0.00442860224686274,0.700075024827721
"VSIG2",231.638224008734,0.59613936462828,0.209883581890869,2.84033348038746,0.0045066394661684,0.706106652641695
"RHCG",1.12508909410591,-3.67677581261045,1.29619211086565,-2.8365978945474,0.00455969976378451,0.708153371208813
"GABRD",4.16177520157254,2.0501461460471,0.72443490804581,2.82999358986916,0.00465489367452515,0.714602230865858
"KRT2",19.2131960185475,-0.917339102301763,0.324361383895165,-2.82813906910155,0.00468194627395874,0.714602230865858
"CLEC10A",766.977889499947,-0.595056404197624,0.210693991679535,-2.82426850169844,0.00473886676965349,0.717108001339444
"SCN3A",94.4226127401025,1.07252017895846,0.381452157536108,2.8116767929329,0.00492839982085813,0.738114113052134
"PATL2",1006.44938715023,0.52966244313085,0.188522073560475,2.80955133331346,0.00496106068642779,0.738114113052134
"PNLDC1",7.90732682873973,1.2345962489241,0.440181210574882,2.80474545315485,0.00503563302917321,0.742965689845931
"TRMT6",602.818302911667,-0.483733147289755,0.17346311714352,-2.78868012552503,0.00529233081357172,0.774386091357747
"CDKN1A",4103.91397681792,0.652012647446551,0.235216874103911,2.77196374592799,0.00557192418558334,0.808614079555353
"CTNND2",6.49426706811083,1.09454760442998,0.395725894473786,2.76592363480648,0.00567618252899426,0.817047249397101
"CD248",166.311575283976,-0.83228819360623,0.301277546310174,-2.76252977959852,0.00573553293570742,0.818932343763708
"NRIP3",31.5965126025582,0.872216902270813,0.316924250949888,2.75213051590908,0.00592089182934785,0.834727017739262
"SLC8A3",19.0787019823218,0.802953156725891,0.291871459314363,2.75105061184164,0.00594044644084423,0.834727017739262
"TDRP",52.0591006452693,0.726490126663033,0.26484137320954,2.7431141813641,0.00608595193878129,0.848439205323802
"C2orf88",540.023744196751,0.583708399672781,0.213500769459717,2.73398733479934,0.00625724512029007,0.856270661936054
"PNPLA1",60.7621089917732,-0.709620560556862,0.259944916555428,-2.72988820077792,0.00633558072372907,0.856270661936054
"KRT80",7.55789258079964,-1.23250567704148,0.451261481876909,-2.73124502431535,0.0063095542629584,0.856270661936054
"KRT73",268.824350630997,-0.788302707830689,0.288682675780377,-2.73068934843327,0.00632020152764581,0.856270661936054
"SH3TC2",47.1239205733855,0.77686391160385,0.285623034475352,2.7198923680327,0.006530316846256,0.860436882541634
"ZNF165",84.972515628761,0.686709491702317,0.252056405096897,2.72442785748027,0.00644130009349941,0.860436882541634
"ODF3L1",6.8498729905476,1.33226226607668,0.490754604892259,2.71472188502269,0.00663314489227561,0.860436882541634
"ZNF586",539.204051419713,-0.284488164791217,0.104842433895107,-2.71348302611748,0.0066579979050101,0.860436882541634
"OSBP2",119.024200874436,0.737859488110342,0.271298194592757,2.71973607940125,0.00653340390398942,0.860436882541634
"RAI2",16.6208297523095,-0.867300502907837,0.319148562011135,-2.71754476173255,0.00657682586707432,0.860436882541634
"GATA1",69.9035922395997,0.796411396661086,0.293791039282927,2.71080901107445,0.00671192747366884,0.86112084000947
"C1orf127",25.8657849642549,-0.644159717628507,0.238305006683003,-2.70308931647994,0.00686982836298083,0.871434426510019
"GREM2",37.9212786215567,0.789539183052175,0.294429821343322,2.68158700586082,0.00732738574935437,0.871434426510019
"IL1RL2",3.86164334287719,1.48085264211906,0.552289604507109,2.68129733030309,0.00733373225360028,0.871434426510019
"SLC23A3",17.4740881634744,0.469732781596274,0.175154924382839,2.68181316198436,0.00732243431866284,0.871434426510019
"TMEM40",285.891844853268,0.781298725559535,0.290627887528019,2.68831299090047,0.00718140485215747,0.871434426510019
"IQCJ-SCHIP1",6.46488880690616,-1.09083591263178,0.404517860988341,-2.69663225739054,0.00700445761007754,0.871434426510019
"CCDC144A",127.52977643643,1.08478084077639,0.403990157222905,2.68516651057381,0.0072493680070833,0.871434426510019
"MMP28",86.5117339427422,-0.718383058667511,0.267300556012201,-2.68754793998528,0.00719787692007713,0.871434426510019
"TUBB1",5315.94680618001,0.764098518908316,0.284665895189068,2.68419410903024,0.00727048807213265,0.871434426510019
"FOXRED2",93.5628659571093,-0.630404272398447,0.233588538837986,-2.69878083716979,0.00695939909940812,0.871434426510019
"PGRMC1",1428.6902296589,0.394766439574343,0.147056544340619,2.68445339406295,0.00726485114190098,0.871434426510019
"FAXDC2",620.863075518287,0.53566499971602,0.200497580578996,2.67167812284382,0.00754730046872664,0.884933475488776
"NOB1",988.084779274263,-0.212384459439884,0.0794657759516337,-2.6726531880737,0.00752540064436659,0.884933475488776
"PPBP",6074.68316610273,0.894770477234332,0.335696734256201,2.66541311227488,0.00768937991128848,0.895660995587912
"LIPH",13.8447037503625,1.16265225053081,0.437862523997454,2.65529061477198,0.00792401096035275,0.911003987357438
"CORO2B",61.5669949935181,0.88983628260824,0.334931850277908,2.65676818095951,0.00788936730292025,0.911003987357438
"MAPK10",8.6602577789443,0.752456051318509,0.283702157378041,2.65227468931736,0.00799514683442007,0.913252094860693
"SLC2A5",128.477062742332,0.521198425386255,0.19777427036834,2.6353196723495,0.00840580767900371,0.914193046908423
"MPL",34.9894991154732,0.743874530025687,0.28187701374173,2.63900386963537,0.00831500317755136,0.914193046908423
"HSPD1",1981.0462784049,-0.2484036838959,0.0940271898515302,-2.64182822317812,0.00824598658371048,0.914193046908423
"ADAM23",76.7849765977047,0.676789631953562,0.258652842674525,2.61659460207518,0.00888117503915554,0.914193046908423
"VEPH1",44.3267909442164,0.890354512506188,0.33872455964558,2.6285502103473,0.00857496955313034,0.914193046908423
"P3H2",30.4785684857678,-0.821192808517022,0.313702403809143,-2.61774471137504,0.00885129971908331,0.914193046908423
"SMOC2",2.25857322220998,-1.98496430827745,0.753348814943355,-2.63485422543168,0.00841734243968818,0.914193046908423
"PTGS1",2877.43551555641,0.611130175451437,0.232390601937761,2.62975426009315,0.00854466087105292,0.914193046908423
"RHOBTB1",136.325181815564,0.60908246125387,0.230103496032082,2.64699351273198,0.00812109109078985,0.914193046908423
"DNAI2",39.9245883368243,0.627131152256015,0.239206399957385,2.62171560780874,0.00874884032191349,0.914193046908423
"TBC1D16",153.806838468531,0.657272570724253,0.251069401806815,2.61789196928899,0.00884748102772625,0.914193046908423
"MOCOS",6.15794487862571,-0.976275800253262,0.368798576904856,-2.6471788705007,0.00811664082489726,0.914193046908423
"PCP2",145.091444679965,0.379351104303966,0.144840532960909,2.61909492149099,0.0088163411567969,0.914193046908423
"LAIR2",142.50792405988,0.976872337486719,0.372977915532068,2.61911576210396,0.00881580253634043,0.914193046908423
"MYL9",543.128276768804,0.815103915296084,0.310688262775633,2.62354267269092,0.00870205433514696,0.914193046908423
"PVALB",34.721602469368,1.13374960132037,0.430256086436145,2.63505767160979,0.00841229887192507,0.914193046908423
"TAF7L",1.40864891887439,1.66411100779295,0.632298873229461,2.63184243756993,0.00849232370812946,0.914193046908423
"MFSD2B",119.698075370624,0.869863705244711,0.333531981271831,2.60803687228951,0.00910631446621014,0.916302092383225
"SCHIP1",6.81270527969192,-1.03867241323575,0.398332397103405,-2.60755193599309,0.00911922353939475,0.916302092383225
"C2CD4B",1.99393566109241,1.89709888180734,0.72704511889422,2.60932758161238,0.00907203505976628,0.916302092383225
"HBM",4.34557343634239,1.7534127336187,0.672834756989656,2.60600796169282,0.00916043323082919,0.916302092383225
"OSM",494.209301986473,0.686861204957692,0.263381395685987,2.60785771587525,0.00911108173403505,0.916302092383225
"ZBTB8A",9.45080078692263,0.652750611443639,0.252247566172125,2.58773799624384,0.00966084317577943,0.916573316884705
"RGS16",35.8989862472455,0.827208470710933,0.318235079397322,2.59936293722714,0.00933969679511848,0.916573316884705
"GRB14",21.2412102747552,0.880824707206208,0.338834908599441,2.59956894892282,0.00933409251840414,0.916573316884705
"DYTN",14.5800998372173,0.871185591977526,0.335681450781573,2.59527474618907,0.00945153328896965,0.916573316884705
"ENPP2",64.1562743472956,-0.851850875814207,0.328244478076936,-2.59517199133064,0.00945435957253062,0.916573316884705
"KRT72",389.124174749931,-0.769994549815797,0.297142674967683,-2.59132940059701,0.00956059309060416,0.916573316884705
"IQCD",24.6701940292155,-0.604582340496106,0.233533546059993,-2.5888458026531,0.00962982049448643,0.916573316884705
"TGFB1I1",59.5103238738786,0.61455820285622,0.236050505699386,2.60350301320206,0.00922764564974943,0.916573316884705
"NLE1",282.878705622436,-0.279712415762153,0.108027308784698,-2.58927505377024,0.00961782376772153,0.916573316884705
"RIPK4",9.50632045495644,-1.35656687906698,0.524746032429511,-2.58518749114927,0.00973260568056055,0.916573316884705
"EFCAB6",6.01477077020721,0.843341808950879,0.32621662832886,2.58522017492224,0.00973168307369479,0.916573316884705
"MYH15",4.60441238151579,0.992609432652372,0.384630672055266,2.58068194964375,0.00986053794290577,0.918846443574456
"LGMN",539.623283314429,-0.778088479964801,0.301415380269838,-2.58144915919097,0.00983864818053557,0.918846443574456
"FSTL1",95.8715137187552,0.7101901135841,0.275689291654846,2.57605258920696,0.00999354455016954,0.921540136774749
"GCK",17.3286318533644,-1.04045121877724,0.403753998333333,-2.57694344346347,0.00996782584227156,0.921540136774749
"MED18",139.643006849416,0.411181541755991,0.159762643769974,2.57370266323339,0.0100616700543512,0.922959963786578
"TGFBI",7034.13298020131,-0.365588142108514,0.142240488515044,-2.57021151941451,0.0101636437161551,0.922959963786578
"PDE3A",10.8362365264203,0.96926752168669,0.377124297170873,2.57015400216316,0.0101653314283187,0.922959963786578
"TMEM8B",372.186942141151,-0.191149346006049,0.0744664620301528,-2.56691859388524,0.0102606697777343,0.926863053136665
"MARVELD2",7.103961655223,-0.914335913439453,0.358010997519919,-2.55393247630216,0.0106513910364227,0.953446458077495
"RRP12",1859.26761540174,-0.640201677515936,0.250881461809873,-2.551809419865,0.0107165120111506,0.953446458077495
"CCL2",28.9938324400819,-1.4153715353134,0.554615402715791,-2.55198742837421,0.0107110383526399,0.953446458077495
"FBLN2",206.691309057976,-0.503842102960659,0.197969975589314,-2.54504301200638,0.0109264278468713,0.967262025144285
"ESAM",590.491867295224,0.738421011029232,0.291115800498799,2.53651986516712,0.011196039041148,0.981316194175866
"DDT",459.354892620142,-0.21656823761817,0.0853611451992534,-2.5370821480036,0.0111780720897565,0.981316194175866
"PDGFA",26.6121900543301,0.758064699326345,0.300085495863775,2.52616240963032,0.0115316158010872,0.992476517703486
"ACTN3",9.9437048453226,0.864989268956595,0.342243276115918,2.52741055652945,0.0114907088794882,0.992476517703486
"SHF",57.3434681428164,-0.504771728782126,0.199856094830263,-2.52567593302985,0.0115475946143416,0.992476517703486
"KLHL13",15.9642701586095,-0.612213532586403,0.242310696026947,-2.52656421125677,0.0115184330215724,0.992476517703486
"WASF3",25.7333887368442,0.902952891592472,0.357754114953983,2.52394830373542,0.0116044992379803,0.992549077335463
"SUCNR1",8.86244259869057,0.815538296177546,0.323756788409176,2.51898439005652,0.0117693874325565,0.992601086011802
"RGCC",2155.8368624123,0.647738392422609,0.257154617633214,2.51886743619162,0.0117732972641897,0.992601086011802
"MPO",192.938251657445,-0.629613277387805,0.249932859794452,-2.51912964908098,0.011764532947447,0.992601086011802
"ARMC3",13.8130420346349,0.73207099756669,0.290978353214226,2.51589504676219,0.0118730533320601,0.99626734238921
"OR4F5",0.022097910308231,0.0248513595807468,3.04232329373618,0.00816854659460851,0.993482515268072,0.99997917224706
"OR4F29",0.0857492828619733,0.304902174982728,3.04232329373618,0.100220175683001,0.92016952877514,0.99997917224706
"OR4F16",4.68723714007286,0.169414597197583,0.379680167565795,0.446203440869019,0.655450297649448,0.99997917224706
"SAMD11",135.563573759411,0.0122151360187172,0.0979101380159735,0.124758643652657,0.900714629096808,0.99997917224706
"NOC2L",2431.15018860856,-0.120137162157566,0.177106917117015,-0.678331282104532,0.497561668626228,0.99997917224706
"KLHL17",532.792604440506,0.0697749025836548,0.108181054332375,0.644982645198471,0.518938432366881,0.99997917224706
"PLEKHN1",43.9990477041148,0.201999164568629,0.180327101874753,1.12018194973781,0.262636234234833,0.99997917224706
"PERM1",3.93710751940236,0.492987928245531,0.371227068689673,1.32799563885694,0.184179547650247,0.99997917224706
"HES4",233.440850118022,0.0738266709085497,0.296938672527882,0.248625988255597,0.803650103886456,0.99997917224706
"ISG15",1830.35991192912,-0.505932332831059,0.345683587336501,-1.46357059277612,0.143311312399798,0.99997917224706
"AGRN",285.886636127266,0.223950622306802,0.456727370000836,0.49033764345323,0.623894993741586,0.99997917224706
"RNF223",0.17287657565772,-0.353401893757155,1.73757400441627,-0.203388110583456,0.838831691984756,0.99997917224706
"C1orf159",517.871360032986,-0.042166745789295,0.148781993694409,-0.283412963775061,0.77686029195522,0.99997917224706
"TTLL10",11.2882684722745,0.293392945518781,0.349754387868114,0.838854223694298,0.401551118221746,0.99997917224706
"TNFRSF18",360.344151479795,0.20844622510372,0.226699113798198,0.919484075660191,0.357842431136603,0.99997917224706
"TNFRSF4",411.652263247395,0.335235304485205,0.223777551010272,1.49807388172648,0.134114056090815,0.99997917224706
"SDF4",4611.36750245025,-0.0648079081256143,0.0909481758447261,-0.712580626534604,0.476105303532381,0.99997917224706
"B3GALT6",840.925687572406,-0.298336565462229,0.208034229394157,-1.43407441328792,0.151551028677182,0.99997917224706
"UBE2J2",1923.78043404166,-0.0191669127862857,0.0832153969855854,-0.230328923259307,0.817836187211195,0.99997917224706
"SCNN1D",194.409983296448,0.0318640834655233,0.210781210481815,0.151171365762093,0.879840537491544,0.99997917224706
"ACAP3",1914.86132529988,0.0610999242638114,0.139805938050779,0.437033827859437,0.662086815472479,0.99997917224706
"PUSL1",437.671980204603,-0.336118862899136,0.249357366677217,-1.34794037721063,0.177677560047829,0.99997917224706
"CPTP",636.755378914194,-0.0694881550143844,0.167824673066694,-0.414052080332488,0.67883596593115,0.99997917224706
"TAS1R3",68.84888786662,-0.0379537132040283,0.166124037559856,-0.228466113402482,0.819283897103373,0.99997917224706
"DVL1",1027.90766404713,0.0555311273211221,0.296086996574448,0.187550037534861,0.85122939535577,0.99997917224706
"MXRA8",170.463400198128,-0.0151576085481928,0.302695330506308,-0.0500754620919959,0.960062253614158,0.99997917224706
"AURKAIP1",2147.78994131464,-0.0630859734420326,0.16255360117399,-0.388093361121592,0.697946944740843,0.99997917224706
"CCNL2",5183.19030183948,0.0497380858132661,0.0900061334118901,0.55260773824882,0.580532042039203,0.99997917224706
"MRPL20",997.800220408726,-0.0731050735251885,0.112389136785996,-0.650463875920592,0.515392628589958,0.99997917224706
"ANKRD65",6.93172208254777,-0.354297383567045,0.335160673173733,-1.05709712363357,0.29046726382,0.99997917224706
"TMEM88B",0.160731862354145,0.965577250921011,3.04060730526993,0.317560656138492,0.750818222203272,0.99997917224706
"VWA1",1.28580962454891,0.721234829627772,0.692198939622015,1.0419473193958,0.29743610380672,0.99997917224706
"ATAD3C",51.3884427443094,-0.0532915030771289,0.200274570398352,-0.266092210164928,0.790168194190733,0.99997917224706
"ATAD3B",1532.35843021915,0.0608560497899846,0.0961158841885407,0.633152889387247,0.526633806823982,0.99997917224706
"ATAD3A",680.403819127335,-0.0289901593725404,0.141761948507961,-0.204498877714793,0.837963668918275,0.99997917224706
"TMEM240",8.34090047373808,0.656994521875972,0.527826905247336,1.24471586299321,0.213236212881389,0.99997917224706
